test_id,android_device_id,android_fingerprint,test_date,client_ip_address,download_kbps,upload_kbps,latency,server_name,server_country,server_country_code,server_latitude,server_longitude,server_sponsor_name,client_country,client_country_code,client_region_name,client_region_code,client_city,client_latitude,client_longitude,miles_between,isp_name,is_isp,network_operator_name,mcc,mnc,pre_connection_type,post_connection_type,brand,device,hardware,build_id,manufacturer,model,product,cdma_cell_id,gsm_cell_id,location_type,gmaps_formatted_address,gmaps_name,gmaps_type,gmaps_country,gmaps_country_code,gmaps_region,gmaps_subregion,gmaps_subsubregion,gmaps_postal_code,client_ipv6_address,client_latitude_start,client_longitude_start,location_type_start,km_between
5263300826,211448897,"asus/WW_X00TD/ASUS_X00T_2:9/PKQ1/16.2017.1906.057-20190816:user/release-keys","2019-09-01 00:00:16","115.178.xxx.xxx",1701,6,126,"Tangerang","Indonesia","ID",-6.1783,106.6319,"Universitas Multimedia Nusantara","Indonesia","ID","Lampung","LA","Kedaton",-5.351,105.301,107.957,"PT. CORE MEDIATECH","1","TELKOMSEL","510","10",15,15,"asus","ASUS_X00T_2","qcom","PKQ1","asus","ASUS_X00TD","WW_X00TD","","40992533",1,"Way Huwi, Jati Agung, South Lampung Regency, Lampung, Indonesia","Way Huwi","administrative_area_level_4","Indonesia","ID","Lampung","South Lampung Regency","Jati Agung, Way Huwi","35131","","-5.35155","105.30138",1,"-5.35155","105.30138",1,175.666
5263300832,269932404,"OnePlus/OnePlus6/OnePlus6:9/PKQ1.180716.001/1907220030:user/release-keys","2019-09-01 00:00:16","123.147.xxx.xxx",60671,37196,15,"Chongqing","China","CH",29.5583,106.5667,"China Unicom Chong Qing Branch","China","CN","Chongqing","CQ","Chongqing",29.489,106.567,4.78872,"China Unicom Liaoning","1","China Mobile","460","0",15,15,"OnePlus","OnePlus6","qcom","PKQ1.180716.001","OnePlus","ONEPLUS A6000","OnePlus6","","175311113",1,"Chongqing, Chongqing, China","Chongqing","locality","China","CN","Chongqing","","","","","29.48905","106.56727",1,"29.48905","106.56727",1,1.43457
5263300834,199692211,"xiaomi/vince/vince:8.1.0/OPM1.171019.019/V10.2.3.0.OEGMIXM:user/release-keys","2019-09-01 00:00:16","128.124.xxx.xxx",306,8948,48,"Nova Kakhovka","Ukraine","UA",46.7643,33.3723,"Kahovka.Net","Ukraine","UA","Khersons'ka oblast","65","Nova Kakhovka",46.759,33.368,0.357561,"PrJSC VF UKRAINE","1","vodafone UA","255","1",15,15,"xiaomi","vince","qcom","OPM1.171019.019","Xiaomi","Redmi 5 Plus","vince","","138271008",1,"Nova Kakhovka, Khersons'ka oblast, Ukraine","Nova Kakhovka","locality","Ukraine","UA","Khersons'ka oblast","Novokakhovs'ka city council","","74900","","46.75943","33.36969",1,"46.75943","33.36969",1,1.62013
5263300838,244357917,"samsung/a6ltexx/a6lte:9/PPR1.180610.011/A600FNXXU4BSF2:user/release-keys","2019-09-01 00:00:16","77.28.xxx.xxx",7874,72,244,"Skopje","Macedonia","MK",41.9973,21.4279,"Makedonski Telekom","Macedonia","MK","Karposh","38","Skopje",41.998,21.431,0.193484,"Makedonski Telekom AD-Skopje","1","T-Mobile MK","294","1",2,0,"samsung","a6lte","samsungexynos7870","PPR1.180610.011","samsung","SM-A600FN","a6ltexx","","",2,"Skopje, Macedonia (FYROM)","Skopje","locality","Macedonia (FYROM)","MK","Skopje","","","1000","","41.99850","21.43130",2,"41.99850","21.43130",2,0.537858
5263300842,267088855,"vivo/1806/1806:9/PPR1.180610.011/compiler07081937:user/release-keys","2019-09-01 00:00:16","65.18.xxx.xxx",46535,32215,11,"Yangon","Myanmar","MM",16.8000,96.1500,"Global Technology","Republic of the Union of Myanmar","MM","Yangon Region","06","Yangon",16.753,96.242,6.90065,"Mytel","1","Telenor","414","6",15,15,"vivo","1806","mt6771","PPR1.180610.011","vivo","vivo 1806","1806","","25887008",1,"Thanlyin, Myanmar (Burma)","Thanlyin","locality","Myanmar (Burma)","MM","Yangon Region","","","","","16.75329","96.24254",1,"16.75329","96.24254",1,2.57072
5263300843,249647391,"samsung/j7eltexx/j7elte:6.0.1/MMB29K/J700FXXU4BQL1:user/release-keys","2019-09-01 00:00:16","1.47.xxx.xxx",2251,4612,20,"Pathum Wan","Thailand","TH",13.7402,100.5352,"DTAC","Thailand","TH","Bangkok","10","Bangkok",13.761,100.537,1.4567,"DTAC","1","dtac-t","520","47",15,15,"samsung","j7elte","samsungexynos7580","MMB29K","samsung","SM-J700F","j7eltexx","","76859679",1,"Bangkok, Thailand","Bangkok","locality","Thailand","TH","","","","10400","","13.76118","100.53709",1,"13.76118","100.53709",1,2.27614
5263300847,98897164,"Vodafone/VF-1497/Vodafone_Tab_Prime:5.0.2/LRX22G/vPF5-0:user/release-keys","2019-09-01 00:00:16","37.162.xxx.xxx",10161,15857,82,"Perugia","Italy","IT",43.1122,12.3889,"Telecom Italia S.p.A.","Italy","IT","UNKNOWN","??","UNKNOWN",43.147,12.109,14.3089,"Iliad Italia","1","Iliad","222","50",15,15,"Vodafone","Vodafone_Tab_Prime","qcom","LRX22G","Vodafone","VF-1497","VF-1497","","56866822",2,"Italy","Italy","country","Italy","IT","","","","","","43.14790","12.10970",2,"43.14790","12.10970",2,23.0023
5263300848,270102245,"asus/WW_X00TD/ASUS_X00T_2:9/PKQ1/16.2017.1905.053-20190513:user/release-keys","2019-09-01 00:00:17","112.215.xxx.xxx",4425,3970,75,"Penang","Malaysia","MY",5.4000,100.2333,"MyKRIS Asia Sdn Bhd","Indonesia","ID","North Sumatra","SU","Medan",3.561,98.692,165.725,"XL Axiata","1","TELKOMSEL","510","10",15,15,"asus","ASUS_X00T_2","qcom","PKQ1","asus","ASUS_X00TD","WW_X00TD","","56387844",1,"Medan, Medan City, North Sumatra, Indonesia","Medan","locality","Indonesia","ID","North Sumatra","Medan City","","20216","","3.56260","98.69290",1,"3.56260","98.69290",1,266.389
5263300851,266913924,"Xiaomi/beryllium/beryllium:9/PKQ1.180729.001/V10.3.7.0.PEJMIXM:user/release-keys","2019-09-01 00:00:17","126.208.xxx.xxx",19144,26388,37,"Tokyo","Japan","JP",35.6833,139.6833,"i3D.net","Japan","JP","UNKNOWN","??","UNKNOWN",35.690,139.690,0.596924,"Softbank BB","1","SoftBank","440","20",15,15,"Xiaomi","beryllium","qcom","PKQ1.180729.001","Xiaomi","POCOPHONE F1","beryllium","","",2,"Japan","Japan","country","Japan","JP","","","","","","35.69000","139.69000",2,"35.69000","139.69000",2,0.959587
5263300854,77588675,"samsung/zeroltexx/zerolte:7.0/NRD90M/G925FXXU6ERF5:user/release-keys","2019-09-01 00:00:17","91.252.xxx.xxx",93300,4541,30,"Rome","Italy","IT",41.9000,12.5000,"Wind Tre","Italy","IT","UNKNOWN","??","UNKNOWN",43.147,12.109,88.5807,"Wind Tre","1","3 ITA","222","99",15,15,"samsung","zerolte","samsungexynos7420","NRD90M","samsung","SM-G925F","zeroltexx","","79884288",2,"Italy","Italy","country","Italy","IT","","","","","","43.14790","12.10970",2,"43.14790","12.10970",2,142.398
5263300857,195760510,"Lenovo/LenovoTB3-710I/TB3-710I:5.1/LMY47I/TB3-710I_S000035_170327_ROW:user/release-keys","2019-09-01 00:00:17","31.173.xxx.xxx",4921,3816,97,"Krasnoyarsk","Russian Federation","RU",56.0026,92.8853,"cemka.org","Russia","RU","Krasnoyarsk Krai","KYA","Solnechnyy",56.048,92.970,4.5813,"PJSC MegaFon","1","MegaFon","250","2",17,17,"Lenovo","TB3-710I","mt6580","LMY47I","Lenovo","Lenovo TB3-710I","LenovoTB3-710I","","16152088",1,"Krasnoyarsk, Krasnoyarsk Krai, Russia","Krasnoyarsk","locality","Russia","RU","Krasnoyarsk Krai","gorod Krasnoyarsk","","660111","","56.04862","92.97053",1,"56.04862","92.97053",1,12.8296
5263300864,259619699,"ZTE/P855A21/P855A21:9/PKQ1.190328.001/20190813.225445:user/release-keys","2019-09-01 00:00:17","223.104.xxx.xxx",352742,27747,390,"Guiyang","China","CN",26.6500,106.6333,"China Mobile,GuiZhou","China","CN","Guangdong","GD","Guangzhou",22.801,113.580,511.099,"China Mobile Guangdong","1","CMCC","460","0",15,15,"ZTE","P855A21","qcom","PKQ1.190328.001","ZTE","ZTE A2020N2 Pro","P855A21","","232773448",1,"Guangzhou, Guangdong, China","Guangzhou","locality","China","CN","Guangdong","","","","","22.80118","113.58014",1,"22.80118","113.58014",1,774.285
5263300869,236769298,"HONOR/BND-AL10/HWBND-H:9/HONORBND-AL10/113C00R1:user/release-keys","2019-09-01 00:00:17","106.19.xxx.xxx",4638,7257,32,"Wuhan","China","CN",30.5833,114.2833,"China Mobile HuBei CO., Ltd","China","CN","Hunan","HN","Guakou",29.373,113.126,108.643,"China Telecom HUNAN","1","中国电信","460","11",15,15,"HONOR","HWBND-H","hi6250","HONORBND-AL10","HUAWEI","BND-AL10","BND-AL10","851","",1,"Yueyang, Hunan, China","Yueyang","locality","China","CN","Hunan","","","","","29.37388","113.12634",1,"29.37388","113.12634",1,178.626
5263300872,270184219,"asus/WW_Z01QD/ASUS_Z01QD_1:8.1.0/OPM1.171019.026/15.1630.1903.89-0:user/release-keys","2019-09-01 00:00:17","174.223.xxx.xxx",24078,7010,27,"Birmingham, AL","United States","US",33.5248,-86.8127,"Verizon","United States","US","Alabama","AL","Troy",31.780,-85.939,130.914,"VERIZON WIRELESS","1","Verizon","311","480",15,15,"asus","ASUS_Z01QD_1","qcom","OPM1.171019.026","asus","ASUS_Z01QD","WW_Z01QD","","",1,"Troy, AL, USA","Troy","locality","United States","US","Alabama","Pike County","","36081","","31.78075","-85.93955",1,"31.78075","-85.93955",1,203.376
5263300875,270042410,"Xiaomi/laurel_sprout/laurel_sprout:9/PKQ1.190416.001/V10.3.3.0.PFQMIXM:user/release-keys","2019-09-01 00:00:17","42.111.xxx.xxx",5734,722,39,"Agra","India","IN",27.1767,78.0081,"Vodafone Idea Ltd","India","IN","Delhi","DL","Delhi",28.581,77.250,107.635,"Vodafone India","1","Jio 4G","405","872",15,15,"Xiaomi","laurel_sprout","qcom","PKQ1.190416.001","Xiaomi","Mi A3","laurel_sprout","","106318102",1,"New Delhi, Delhi 110001, India","New Delhi","locality","India","IN","Delhi","","","110014","","28.58154","77.25099",1,"28.58154","77.25099",1,183.017
5263300876,254970144,"OnePlus/OnePlus7Pro/OnePlus7Pro:9/PKQ1.190110.001/1907281556:user/release-keys","2019-09-01 00:00:17","106.197.xxx.xxx",6885,810,21,"Bangalore","India","IN",12.9833,77.5833,"Bharti Airtel Ltd","India","IN","Karnataka","KA","Bengaluru",12.971,77.593,1.05504,"BHARTI Airtel","1","Airtel","404","45",15,15,"OnePlus","OnePlus7Pro","qcom","QKQ1.190716.003","OnePlus","GM1911","OnePlus7Pro","","",2,"Bengaluru, Karnataka 560001, India","Bengaluru","locality","India","IN","Karnataka","Bangalore Urban","","560001","","12.97190","77.59370",2,"12.97190","77.59370",2,0.011135
5263300882,192377798,"Xiaomi/land/land:6.0.1/MMB29M/V10.2.2.0.MALMIXM:user/release-keys","2019-09-01 00:00:18","157.39.xxx.xxx",16973,1342,43,"Sirsa","India","IN",29.5336,75.0177,"Tripleplay Broadband Pvt Ltd","India","IN","Punjab","PB","Badbar",30.252,75.663,63.043,"Jio","1","Jio 4G","405","867",15,15,"Xiaomi","land","qcom","MMB29M","Xiaomi","Redmi 3S","land","","534038",1,"Badbar, Punjab 148106, India","Badbar","locality","India","IN","Punjab","Barnala","","148106","","30.25294","75.66327",1,"30.25294","75.66327",1,101.292
5263300884,269049078,"OPPO/CPH1969/OP4863:9/PPR1.180610.011/1559600901:user/release-keys","2019-09-01 00:00:18","113.210.xxx.xxx",31015,45499,29,"Kuala Lumpur","Malaysia","MY",3.1357,101.6880,"Maxis","Malaysia","MY","Penang","07","Datuk Keramat",5.408,100.323,183.192,"Maxis Communications","1","MY MAXIS","502","12",15,15,"OPPO","OP4863","mt6771","PPR1.180610.011","OPPO","CPH1969","CPH1969","","28266508",1,"George Town, Pulau Pinang, Malaysia","George Town","locality","Malaysia","MY","Penang","Timur Laut Pulau Pinang","Bandaraya Georgetown","10000","","5.40809","100.32410",1,"5.40809","100.32410",1,294.848
5263300886,270182989,"xiaomi/whyred/whyred:9/PKQ1.180904.001/V10.3.1.0.PEIMIXM:user/release-keys","2019-09-01 00:00:18","115.178.xxx.xxx",1221,219,114,"Jakarta","Indonesia","ID",-6.1745,106.8227,"MYMATRIX","Indonesia","ID","Special Capital Region of Jakarta","JK","Jakarta",-6.174,106.829,0.475105,"PT. CORE MEDIATECH","1","TELKOMSEL","510","10",15,15,"Xiaomi","whyred","qcom","PQ3A.190801.002","Xiaomi","Redmi Note 5","whyred","","",2,"Central Jakarta, Central Jakarta City, Special Capital Region of Jakarta, Indonesia","Central Jakarta","locality","Indonesia","ID","Special Capital Region of Jakarta","Central Jakarta City","","10110","","-6.17410","106.82960",2,"-6.17410","106.82960",2,0.740614
5263300892,266213244,"samsung/j7veltedx/j7velte:9/PPR1.180610.011/J701FXXU6CSF2:user/release-keys","2019-09-01 00:00:18","188.247.xxx.xxx",23565,20470,14,"Amman","Jordan","JO",31.9500,35.9333,"Umniah","Jordan","JO","Amman","AM","Amman",31.952,35.939,0.367455,"Zain Jordan","1","Umniah","416","3",15,15,"samsung","j7velte","samsungexynos7870","PPR1.180610.011","samsung","SM-J701F","j7veltedx","","",2,"Amman, Jordan","Amman","locality","Jordan","JO","Amman","","","","","31.95220","35.93900",2,"31.95220","35.93900",2,0
5263300903,270184548,"Xiaomi/dipper/dipper:9/PKQ1.180729.001/V10.3.4.0.PEAMIXM:user/release-keys","2019-09-01 00:00:19","168.196.xxx.xxx",19536,3152,18,"Santiago","Chile","CL",-33.4378,-70.6503,"Grupo GTD","Chile","CL","Santiago Metropolitan Region","RM","Santiago",-33.451,-70.665,1.27337,"WOM Chile","1","WOM","730","9",15,15,"Xiaomi","dipper","qcom","PKQ1.180729.001","Xiaomi","MI 8","dipper","","",2,"Santiago, Santiago, Santiago Metropolitan Region, Chile","Santiago","locality","Chile","CL","Santiago Metropolitan Region","Santiago Province","Santiago","","","-33.45130","-70.66530",2,"-33.45130","-70.66530",2,2.03874
5263300906,122201797,"Xiaomi/kenzo/kenzo:6.0.1/MMB29M/V10.2.1.0.MHOMIXM:user/release-keys","2019-09-01 00:00:19","120.58.xxx.xxx",1235,521,202,"Udupi","India","IN",13.3409,74.7421,"DeeNet Services","India","IN","Karnataka","KA","Udupi",13.303,74.726,2.8127,"Mahanagar Telephone Nigam","1","                ","","",17,17,"Xiaomi","kenzo","qcom","MMB29M","Xiaomi","Redmi Note 3","kenzo","","21990695",1,"Sampige Nagar, Udupi, Karnataka, India","Sampige Nagar","sublocality_level_1","India","IN","Karnataka","Udupi","Udupi","574118","","13.30301","74.72694",1,"13.30301","74.72694",1,1.3243
5263300910,189068794,"HUAWEI/VTR-L09/HWVTR:8.0.0/HUAWEIVTR-L09/370(C432):user/release-keys","2019-09-01 00:00:19","95.168.xxx.xxx",13462,14072,20,"Zagreb","Croatia","HR",45.8167,15.9833,"Terrakom [net + tel + tv]","Croatia","HR","Zagreb County","01","Javorje",45.873,15.764,11.2504,"VIPNET","1","A1 HR","219","10",15,15,"HUAWEI","HWVTR","hi3660","HUAWEIVTR-L09","HUAWEI","VTR-L09","VTR-L09","","50001",1,"Brdovec, Croatia","Brdovec","locality","Croatia","HR","Zagreb County","Općina Brdovec","","10291","","45.87314","15.76432",1,"45.87314","15.76432",1,17.6757
5263300913,245148134,"samsung/crownlteser/crownlte:9/PPR1.180610.011/N960FXXS3CSFC:user/release-keys","2019-09-01 00:00:19","176.59.xxx.xxx",654,4870,75,"Ufa","Russian Federation","RU",54.7500,55.9667,"Bashinformsvyaz","Russia","RU","Republic of Bashkortostan","BA","Ufa",54.775,56.030,3.06638,"T2 Mobile LLC","1","Beeline | Tele2","250","99",17,17,"samsung","crownlte","samsungexynos9810","PPR1.180610.011","samsung","SM-N960F","crownlteser","","32943706",1,"Ufa, Republic of Bashkortostan, Russia","Ufa","locality","Russia","RU","Republic of Bashkortostan","Ufimsky District","","450075","","54.77512","56.03001",1,"54.77512","56.03001",1,5.32529
5263300917,267011128,"Xiaomi/santoni/santoni:7.1.2/N2G47H/V10.3.1.0.NAMMIXM:user/release-keys","2019-09-01 00:00:19","47.247.xxx.xxx",613,1192,88,"Varanasi","India","IN",25.3176,82.9739,"IKON BROADBAND PVT LTD","India","IN","Madhya Pradesh","MP","Rewa",24.542,81.309,117.354,"Jio","1","Jio 4G","405","863",15,15,"Xiaomi","santoni","qcom","N2G47H","Xiaomi","Redmi 4","santoni","","1654801",1,"Rewa, Madhya Pradesh 486001, India","Rewa","locality","India","IN","Madhya Pradesh","Rewa","","486001","","24.54262","81.30956",1,"24.54262","81.30956",1,189.988
5263300918,262206304,"HONOR/LLD-L31/HWLLD-H:9/HONORLLD-L31/9.1.0.127C432:user/release-keys","2019-09-01 00:00:19","37.163.xxx.xxx",8919,28820,95,"Perugia","Italy","IT",43.1122,12.3889,"Telecom Italia S.p.A.","Italy","IT","UNKNOWN","??","UNKNOWN",43.147,12.109,14.3089,"Iliad Italia","1","Iliad","222","50",15,15,"HONOR","HWLLD-H","hi6250","HONORLLD-L31","HUAWEI","LLD-L31","LLD-L31","","",2,"Italy","Italy","country","Italy","IT","","","","","","43.14790","12.10970",2,"43.14790","12.10970",2,23.0023
5263300919,181184080,"samsung/a9xltezh/a9xltechn:6.0.1/MMB29M/A9000ZHS1BRK1:user/release-keys","2019-09-01 00:00:19","82.137.xxx.xxx",29261,10013,24,"Bucharest","Romania","RO",44.4167,26.1000,"AKTA","Romania","RO","Bucharest","B","Bucharest",44.418,26.169,3.41509,"RCS & RDS Mobile","1","Digi.Mobil RO","226","5",15,15,"samsung","a9xltechn","qcom","MMB29M","samsung","SM-A9000","a9xltezh","","51261463",2,"Bucharest, Romania","Bucharest","locality","Romania","RO","Bucharest","Bucharest","","","","44.41800","26.16910",2,"44.41800","26.16910",2,1.84601
5263300921,39091858,"samsung/d2spr/d2spr:4.4.2/KOT49H/L710VPEDOB1:eng/test-keys","2019-09-01 00:00:19","99.203.xxx.xxx",3099,1469,51,"Cheyenne, WY","United States","US",41.1456,-104.8019,"Sprint","United States","US","Wyoming","WY","Cheyenne",41.139,-104.819,0.988151,"Sprint PCS","1","Sprint","310","120",15,15,"samsung","d2spr","qcom","KOT49H","samsung","SPH-L710","d2spr","","",2,"Cheyenne, WY, USA","Cheyenne","locality","United States","US","Wyoming","Laramie County","","82001","","","",0,"","",0,1.66142
5263300924,255648650,"Xiaomi/cepheus/cepheus:9/PKQ1.181121.001/V10.2.33.0.PFACNXM:user/release-keys","2019-09-01 00:00:19","112.97.xxx.xxx",4404,10261,20,"Guangzhou","CN","CN",23.1333,113.2667,"ChinaTelecom-GZ","China","CN","Guangdong","GD","Dongguan",22.912,113.589,25.605,"China Unicom Guangdong province","1","中国联通","460","1",15,15,"Xiaomi","cepheus","qcom","PKQ1.181121.001","Xiaomi","MI 9","cepheus","","115501313",1,"Dongguan, Guangdong, China","Dongguan","locality","China","CN","Guangdong","","","","","22.91296","113.58990",1,"22.91296","113.58990",1,49.7751
5263300933,143304604,"samsung/a5xeltexx/a5xelte:7.0/NRD90M/A510FXXS8CSF3:user/release-keys","2019-09-01 00:00:19","85.76.xxx.xxx",10984,870,24,"Jyväskylä","Finland","FI",62.2333,25.7333,"TNNet Oy","Finland","FI","Northern Savonia","15","Suonenjoki",62.603,27.022,48.5834,"Elisa Oyj","1","Elisa","244","5",15,15,"samsung","a5xelte","samsungexynos7580","NRD90M","samsung","SM-A510F","a5xeltexx","","1004289",1,"Suonenjoki, Finland","Suonenjoki","administrative_area_level_3","Finland","FI","Suonenjoki","","","77600","","62.60335","27.02359",1,"62.60335","27.02359",1,83.7262
5263300934,224318860,"samsung/jackpotltexx/jackpotlte:9/PPR1.180610.011/A530FXXU7CSH4:user/release-keys","2019-09-01 00:00:19","49.230.xxx.xxx",1965,1644,16,"Bangkok","Thailand","TH",13.7500,100.4833,"3BB","Thailand","TH","Bangkok","10","Bangkok",13.761,100.532,3.3985,"AIS Mobile","1","AIS","520","3",15,15,"samsung","jackpotlte","samsungexynos7885","PPR1.180610.011","samsung","SM-A530F","jackpotltexx","","",2,"Bangkok, Thailand","Bangkok","locality","Thailand","TH","","","","10400","2001:44c8:414d:90bx:xxxx:xxxx:xxxx:xxxx","13.76180","100.53240",2,"13.76180","100.53240",2,3.60764
5263300938,249014670,"OPPO/CPH1809/CPH1809:8.1.0/OPM1.171019.026/1559663459:user/release-keys","2019-09-01 00:00:20","157.51.xxx.xxx",24167,645,55,"Chennai","India","IN",13.0827,80.2707,"Vodafone India","India","IN","Tamil Nadu","TN","Chennai",13.087,80.245,1.7171,"Jio","1","Jio 4G","405","869",15,15,"OPPO","CPH1809","qcom","OPM1.171019.026","OPPO","CPH1809","CPH1809","","5385488",2,"Chennai, Tamil Nadu, India","Chennai","locality","India","IN","Tamil Nadu","Tiruvallur","","600010","","13.08700","80.24560",2,"13.08700","80.24560",2,1.36672
5263300940,228300617,"samsung/a6pltedx/a6plte:9/PPR1.180610.011/A605GDXS5BSH2:user/release-keys","2019-09-01 00:00:20","113.185.xxx.xxx",34973,35671,26,"Ho Chi Minh City","Vietnam","VN",10.7500,106.6667,"MOBIFONE","Vietnam","VN","Ca Mau","59","Ca Mau",9.168,105.155,150.26,"Vietnam Posts And Telecommunications Group","1","VN VINAPHONE","452","2",15,15,"samsung","a6plte","qcom","PPR1.180610.011","samsung","SM-A605G","a6pltedx","","176651276",1,"tp. Cà Mau, Cà Mau, Vietnam","tp. Cà Mau","locality","Vietnam","VN","Ca Mau","","","","","9.16804","105.15507",1,"9.16804","105.15507",1,241.219
5263300943,210017579,"OnePlus/OnePlus5/OnePlus5:9/PKQ1.180716.001/1907311824:user/release-keys","2019-09-01 00:00:20","120.21.xxx.xxx",1710,956,38,"Melbourne","Australia","AU",-37.8136,144.9631,"Broadband Solutions Pty Ltd","Australia","AU","Victoria","VIC","Bittern",-38.338,145.174,38.0807,"Vodafone Australia","1","KOGAN","505","3",17,17,"OnePlus","OnePlus5","qcom","PKQ1.180716.001","OnePlus","ONEPLUS A5000","OnePlus5","","86702964",1,"Bittern VIC 3918, Australia","Bittern","locality","Australia","AU","Victoria","Mornington Peninsula Shire","","3918","","-38.33827","145.17495",1,"-38.33827","145.17495",1,60.474
5263300945,234828673,"HONOR/AUM-L41RU/HWAUM-Q:8.0.0/HONORAUM-L41/153(C10):user/release-keys","2019-09-01 00:00:20","95.153.xxx.xxx",4848,2002,45,"Krasnodar","Russia","RU",45.0333,38.9667,"yug-link","Russia","RU","Krasnodar Krai","KDA","Krasnodar",45.035,38.975,0.433203,"MTS PJSC","1","Beeline","250","99",15,15,"HONOR","HWAUM-Q","qcom","HONORAUM-L41","HUAWEI","AUM-L41","AUM-L41RU","","",2,"Krasnodar, Krasnodar Krai, Russia","Krasnodar","locality","Russia","RU","Krasnodar Krai","gorod Krasnodar","","350015","","45.03550","38.97500",2,"45.03550","38.97500",2,0.803193
5263300946,269542521,"ZTE/P855A21/P855A21:9/PKQ1.190328.001/20190605.222916:user/release-keys","2019-09-01 00:00:20","106.119.xxx.xxx",874188,108583,39,"Shijiazhuang","CN","CN",38.0428,114.5149,"chinamobile, hebei","China","CN","Hebei","HE","Shijiazhuang",38.044,114.500,0.787651,"China Telecom hebei","1","CHN-CT","460","11",15,15,"ZTE","P855A21","qcom","PKQ1.190616.001","ZTE","ZTE A2020N2 Pro","P855A21","","16919344",1,"Shijiazhuang, Hebei, China","Shijiazhuang","locality","China","CN","Hebei","","","","","38.04433","114.50058",1,"38.04433","114.50058",1,118.69
5263300948,237093980,"Sony/G3412/G3412:8.0.0/48.1.A.2.122/3700278597:user/release-keys","2019-09-01 00:00:20","188.170.xxx.xxx",41423,3462,41,"Saint Petersburg","Russian Federation","RU",59.9333,30.3333,"PJSC MegaFon","Russia","RU","Murmansk Oblast","MUR","Murmashi",68.819,32.826,619.06,"PJSC MegaFon","1","MegaFon #1","250","2",15,15,"Sony","G3412","mt6757","48.1.A.2.122","Sony","G3412","G3412","","131856525",1,"Kolsky District, Murmansk Oblast, Russia","Kolsky District","administrative_area_level_2","Russia","RU","Murmansk Oblast","Kolsky District","","184355","","68.81972","32.82681",1,"68.81972","32.82681",1,994.873
5263300953,259882381,"samsung/dream2ltexx/dream2lte:9/PPR1.180610.011/G955FXXU5DSFB:user/release-keys","2019-09-01 00:00:20","95.185.xxx.xxx",43654,14406,63,"Jeddah","Saudi Arabia","SA",21.2854,39.2376,"Saudi Telecom Company (STC)","Saudi Arabia","SA","Makkah Province","02","Jeddah",21.516,39.219,16.0498,"SaudiNet","1","STC","420","1",15,15,"samsung","dream2lte","samsungexynos8895","PPR1.180610.011","samsung","SM-G955F","dream2ltexx","","",2,"Jeddah Saudi Arabia","Jeddah","locality","Saudi Arabia","SA","Makkah Province","","","23231","","21.51680","39.21920",2,"21.51680","39.21920",2,25.8119
5263300954,262972177,"HUAWEI/EVR-AN00/HWEVR:9/HUAWEIEVR-AN00/9.1.1.168C00:user/release-keys","2019-09-01 00:00:20","183.70.xxx.xxx",581096,169719,31,"Chongqing","China","CN",29.5583,106.5667,"China Telecom","China","CN","Chongqing","CQ","Chongqing",29.603,106.514,4.40827,"China Telecom Chongqing","1","中国电信","460","11",24,24,"HUAWEI","HWEVR","kirin980","HUAWEIEVR-AN00","HUAWEI","EVR-AN00","EVR-AN00","","",1,"Chongqing, Chongqing, China","Chongqing","locality","China","CN","Chongqing","","","","","29.60337","106.51489",1,"29.60337","106.51489",1,1.43457
5263300955,269449176,"razer/cheryl2/aura:9/P-MR1-RC003-RZR-190305/3110:user/release-keys","2019-09-01 00:00:20","110.54.xxx.xxx",41303,11541,62,"Makati","Philippines","PH",14.5500,121.0300,"Eastern Communications","Philippines","PH","Metro Manila","00","Makati City",14.550,121.024,0.404412,"Globe Mobile","1","GLOBE","515","2",15,15,"razer","aura","qcom","P-MR1-RC003-RZR-190305","Razer","Phone 2","cheryl2","","28165643",1,"Makati, Metro Manila, Philippines","Makati","locality","Philippines","PH","Metro Manila","","","","","14.55076","121.02401",1,"14.55076","121.02401",1,1.89066
5263300957,270109498,"OPPO/CPH1701/CPH1701:6.0.1/MMB29M/1530026829:user/release-keys","2019-09-01 00:00:20","137.97.xxx.xxx",851,854,38,"Kochi","India","IN",9.9770,76.2700,"Jio","India","IN","Kerala","KL","Kalayanthani",9.878,76.852,40.2639,"Jio","1","Jio 4G","405","862",15,15,"OPPO","CPH1701","qcom","MMB29M","OPPO","CPH1701","CPH1701","","1695793",1,"Idukki, Kerala, India","Idukki","administrative_area_level_2","India","IN","Tamil Nadu","Idukki","","685595","","9.96710","76.29040",2,"9.96710","76.29040",2,57.36
5263300960,1,"aosp_ponkan32:5.1.1/LMY47V/V26-19030501:userdebug","2019-09-01 00:00:20","160.238.xxx.xxx",215,344,49,"Ongole","India","IN",15.5057,80.0499,"ACCESSSMART","India","IN","Andhra Pradesh","AP","Gopannapalem",16.771,81.116,112.632,"Andhra Pradesh State FiberNet Limited","0","                ","","",0,0,"MStar","ponkan","curry","LMY47V","DASAN","H662GS_2G","aosp_ponkan32","","",2,"Gopannapalem, Andhra Pradesh 534450, India","Gopannapalem","locality","India","IN","Andhra Pradesh","West Godavari","","534450","","15.50360","80.04450",2,"15.50360","80.04450",2,181.061
